HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0625,138,0.0216646,0.954348,0.976012
"30,30,30,30,30",0.0001,50000,0.0625,139,0.0215325,0.95383,0.975362
"30,30,30,30,30",0.0001,50000,0.0625,140,0.0214049,0.953315,0.97472
"30,30,30,30,30",0.0001,50000,0.0625,141,0.0212818,0.952805,0.974086
"30,30,30,30,30",0.0001,50000,0.0625,142,0.0211631,0.952298,0.973461
"30,30,30,30,30",0.0001,50000,0.0625,143,0.0210487,0.951796,0.972844
"30,30,30,30,30",0.0001,50000,0.0625,144,0.0209386,0.951298,0.972237
"30,30,30,30,30",0.0001,50000,0.0625,145,0.0208327,0.950805,0.971638
"30,30,30,30,30",0.0001,50000,0.0625,146,0.0207309,0.950317,0.971048
"30,30,30,30,30",0.0001,50000,0.0625,147,0.020633,0.949835,0.970468
"30,30,30,30,30",0.0001,50000,0.0625,148,0.0205391,0.949358,0.969897
"30,30,30,30,30",0.0001,50000,0.0625,149,0.020449,0.948886,0.969335
"30,30,30,30,30",0.0001,50000,0.0625,150,0.0203627,0.948421,0.968784
"30,30,30,30,30",0.0001,50000,0.0625,151,0.0202799,0.947962,0.968241
"30,30,30,30,30",0.0001,50000,0.0625,152,0.0202008,0.947508,0.967709
"30,30,30,30,30",0.0001,50000,0.0625,153,0.020125,0.947062,0.967187
"30,30,30,30,30",0.0001,50000,0.0625,154,0.0200527,0.946622,0.966674
"30,30,30,30,30",0.0001,50000,0.0625,155,0.0199836,0.946189,0.966172
"30,30,30,30,30",0.0001,50000,0.0625,156,0.0199176,0.945762,0.96568
"30,30,30,30,30",0.0001,50000,0.0625,157,0.0198547,0.945343,0.965198
"30,30,30,30,30",0.0001,50000,0.0625,158,0.0197948,0.944932,0.964727
"30,30,30,30,30",0.0001,50000,0.0625,159,0.0197378,0.944528,0.964265
"30,30,30,30,30",0.0001,50000,0.0625,160,0.0196836,0.944131,0.963815
"30,30,30,30,30",0.0001,50000,0.0625,161,0.019632,0.943742,0.963374
"30,30,30,30,30",0.0001,50000,0.0625,162,0.019583,0.943361,0.962944
"30,30,30,30,30",0.0001,50000,0.0625,163,0.0195366,0.942988,0.962524
"30,30,30,30,30",0.0001,50000,0.0625,164,0.0194925,0.942623,0.962115
"30,30,30,30,30",0.0001,50000,0.0625,165,0.0194507,0.942266,0.961717
"30,30,30,30,30",0.0001,50000,0.0625,166,0.0194112,0.941917,0.961328
"30,30,30,30,30",0.0001,50000,0.0625,167,0.0193738,0.941577,0.960951
"30,30,30,30,30",0.0001,50000,0.0625,168,0.0193384,0.941245,0.960583
"30,30,30,30,30",0.0001,50000,0.0625,169,0.019305,0.940921,0.960226
"30,30,30,30,30",0.0001,50000,0.0625,170,0.0192735,0.940605,0.959879
"30,30,30,30,30",0.0001,50000,0.0625,171,0.0192437,0.940299,0.959542
"30,30,30,30,30",0.0001,50000,0.0625,172,0.0192157,0.94,0.959216
"30,30,30,30,30",0.0001,50000,0.0625,173,0.0191893,0.93971,0.958899
"30,30,30,30,30",0.0001,50000,0.0625,174,0.0191645,0.939429,0.958593
"30,30,30,30,30",0.0001,50000,0.0625,175,0.0191411,0.939155,0.958297
"30,30,30,30,30",0.0001,50000,0.0625,176,0.0191191,0.938891,0.95801
"30,30,30,30,30",0.0001,50000,0.0625,177,0.0190985,0.938634,0.957733
"30,30,30,30,30",0.0001,50000,0.0625,178,0.0190791,0.938387,0.957466
"30,30,30,30,30",0.0001,50000,0.0625,179,0.0190609,0.938147,0.957208
"30,30,30,30,30",0.0001,50000,0.0625,180,0.0190439,0.937915,0.956959
"30,30,30,30,30",0.0001,50000,0.0625,181,0.019028,0.937692,0.95672
"30,30,30,30,30",0.0001,50000,0.0625,182,0.019013,0.937477,0.95649
"30,30,30,30,30",0.0001,50000,0.0625,183,0.018999,0.93727,0.956269
"30,30,30,30,30",0.0001,50000,0.0625,184,0.018986,0.937071,0.956057
"30,30,30,30,30",0.0001,50000,0.0625,185,0.0189737,0.936879,0.955853
"30,30,30,30,30",0.0001,50000,0.0625,186,0.0189623,0.936696,0.955658
"30,30,30,30,30",0.0001,50000,0.0625,187,0.0189516,0.93652,0.955471
"30,30,30,30,30",0.0001,50000,0.0625,188,0.0189417,0.936351,0.955293
"30,30,30,30,30",0.0001,50000,0.0625,189,0.0189324,0.93619,0.955122
"30,30,30,30,30",0.0001,50000,0.0625,190,0.0189237,0.936036,0.95496
"30,30,30,30,30",0.0001,50000,0.0625,191,0.0189156,0.935889,0.954805
"30,30,30,30,30",0.0001,50000,0.0625,192,0.018908,0.935749,0.954657
"30,30,30,30,30",0.0001,50000,0.0625,193,0.018901,0.935616,0.954517
"30,30,30,30,30",0.0001,50000,0.0625,194,0.0188944,0.93549,0.954384
"30,30,30,30,30",0.0001,50000,0.0625,195,0.0188883,0.93537,0.954259
"30,30,30,30,30",0.0001,50000,0.0625,196,0.0188826,0.935257,0.95414
