HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,148,6.84679,0.000106892,6.84689
"30,30,30,30,30",0.0001,50000,0.0783018,149,6.83083,0.000111069,6.83094
"30,30,30,30,30",0.0001,50000,0.0783018,150,6.81473,0.000115427,6.81484
"30,30,30,30,30",0.0001,50000,0.0783018,151,6.79848,0.000119975,6.7986
"30,30,30,30,30",0.0001,50000,0.0783018,152,6.78207,0.00012472,6.7822
"30,30,30,30,30",0.0001,50000,0.0783018,153,6.76552,0.000129673,6.76565
"30,30,30,30,30",0.0001,50000,0.0783018,154,6.74882,0.000134842,6.74895
"30,30,30,30,30",0.0001,50000,0.0783018,155,6.73196,0.000140238,6.7321
"30,30,30,30,30",0.0001,50000,0.0783018,156,6.71495,0.00014587,6.71509
"30,30,30,30,30",0.0001,50000,0.0783018,157,6.69778,0.000151751,6.69793
"30,30,30,30,30",0.0001,50000,0.0783018,158,6.68045,0.000157892,6.68061
"30,30,30,30,30",0.0001,50000,0.0783018,159,6.66297,0.000164306,6.66313
"30,30,30,30,30",0.0001,50000,0.0783018,160,6.64532,0.000171004,6.6455
"30,30,30,30,30",0.0001,50000,0.0783018,161,6.62752,0.000178001,6.6277
"30,30,30,30,30",0.0001,50000,0.0783018,162,6.60955,0.000185311,6.60974
"30,30,30,30,30",0.0001,50000,0.0783018,163,6.59142,0.00019295,6.59161
"30,30,30,30,30",0.0001,50000,0.0783018,164,6.57312,0.000200931,6.57333
"30,30,30,30,30",0.0001,50000,0.0783018,165,6.55466,0.000209273,6.55487
"30,30,30,30,30",0.0001,50000,0.0783018,166,6.53603,0.000217993,6.53625
"30,30,30,30,30",0.0001,50000,0.0783018,167,6.51724,0.000227107,6.51746
"30,30,30,30,30",0.0001,50000,0.0783018,168,6.49827,0.000236636,6.49851
"30,30,30,30,30",0.0001,50000,0.0783018,169,6.47913,0.000246599,6.47938
"30,30,30,30,30",0.0001,50000,0.0783018,170,6.45982,0.000257017,6.46008
"30,30,30,30,30",0.0001,50000,0.0783018,171,6.44034,0.00026791,6.44061
"30,30,30,30,30",0.0001,50000,0.0783018,172,6.42069,0.000279302,6.42097
"30,30,30,30,30",0.0001,50000,0.0783018,173,6.40086,0.000291216,6.40115
"30,30,30,30,30",0.0001,50000,0.0783018,174,6.38085,0.000303676,6.38115
"30,30,30,30,30",0.0001,50000,0.0783018,175,6.36067,0.000316708,6.36098
"30,30,30,30,30",0.0001,50000,0.0783018,176,6.34031,0.000330339,6.34064
"30,30,30,30,30",0.0001,50000,0.0783018,177,6.31977,0.000344596,6.32011
"30,30,30,30,30",0.0001,50000,0.0783018,178,6.29905,0.000359508,6.2994
"30,30,30,30,30",0.0001,50000,0.0783018,179,6.27814,0.000375106,6.27852
"30,30,30,30,30",0.0001,50000,0.0783018,180,6.25706,0.000391422,6.25745
"30,30,30,30,30",0.0001,50000,0.0783018,181,6.2358,0.000408488,6.23621
"30,30,30,30,30",0.0001,50000,0.0783018,182,6.21435,0.000426339,6.21477
"30,30,30,30,30",0.0001,50000,0.0783018,183,6.19272,0.000445011,6.19316
"30,30,30,30,30",0.0001,50000,0.0783018,184,6.1709,0.000464543,6.17136
"30,30,30,30,30",0.0001,50000,0.0783018,185,6.14889,0.000484974,6.14938
"30,30,30,30,30",0.0001,50000,0.0783018,186,6.1267,0.000506346,6.12721
"30,30,30,30,30",0.0001,50000,0.0783018,187,6.10432,0.0005287,6.10485
"30,30,30,30,30",0.0001,50000,0.0783018,188,6.08176,0.000552083,6.08231
"30,30,30,30,30",0.0001,50000,0.0783018,189,6.059,0.00057654,6.05958
"30,30,30,30,30",0.0001,50000,0.0783018,190,6.03605,0.000602121,6.03666
"30,30,30,30,30",0.0001,50000,0.0783018,191,6.01292,0.000628877,6.01355
