HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20,20",0.001,3000,0.0783018,204,0.0709705,0,0.0709705
"20,20,20,20,20,20,20",0.001,3000,0.0783018,205,0.0696999,0,0.0696999
"20,20,20,20,20,20,20",0.001,3000,0.0783018,206,0.071023,0,0.071023
"20,20,20,20,20,20,20",0.001,3000,0.0783018,207,0.0694372,0,0.0694372
"20,20,20,20,20,20,20",0.001,3000,0.0783018,208,0.0703847,0,0.0703847
"20,20,20,20,20,20,20",0.001,3000,0.0783018,209,0.0685985,0,0.0685985
"20,20,20,20,20,20,20",0.001,3000,0.0783018,210,0.0691363,0,0.0691363
"20,20,20,20,20,20,20",0.001,3000,0.0783018,211,0.0673312,0,0.0673312
"20,20,20,20,20,20,20",0.001,3000,0.0783018,212,0.0675283,0,0.0675283
"20,20,20,20,20,20,20",0.001,3000,0.0783018,213,0.0658725,0,0.0658725
"20,20,20,20,20,20,20",0.001,3000,0.0783018,214,0.0658461,0,0.0658461
"20,20,20,20,20,20,20",0.001,3000,0.0783018,215,0.0644374,0,0.0644374
"20,20,20,20,20,20,20",0.001,3000,0.0783018,216,0.0642965,0,0.0642965
"20,20,20,20,20,20,20",0.001,3000,0.0783018,217,0.0631588,0,0.0631588
"20,20,20,20,20,20,20",0.001,3000,0.0783018,218,0.06298,0,0.06298
"20,20,20,20,20,20,20",0.001,3000,0.0783018,219,0.0620901,0,0.0620901
"20,20,20,20,20,20,20",0.001,3000,0.0783018,220,0.0619182,0,0.0619182
"20,20,20,20,20,20,20",0.001,3000,0.0783018,221,0.0612335,0,0.0612335
"20,20,20,20,20,20,20",0.001,3000,0.0783018,222,0.0610904,0,0.0610904
"20,20,20,20,20,20,20",0.001,3000,0.0783018,223,0.0605661,0,0.0605661
"20,20,20,20,20,20,20",0.001,3000,0.0783018,224,0.0604603,0,0.0604603
"20,20,20,20,20,20,20",0.001,3000,0.0783018,225,0.0600577,0,0.0600577
"20,20,20,20,20,20,20",0.001,3000,0.0783018,226,0.0599914,0,0.0599914
"20,20,20,20,20,20,20",0.001,3000,0.0783018,227,0.0596809,0,0.0596809
"20,20,20,20,20,20,20",0.001,3000,0.0783018,228,0.0596549,0,0.0596549
"20,20,20,20,20,20,20",0.001,3000,0.0783018,229,0.0594155,0,0.0594155
"20,20,20,20,20,20,20",0.001,3000,0.0783018,230,0.0594325,0,0.0594325
"20,20,20,20,20,20,20",0.001,3000,0.0783018,231,0.0592508,0,0.0592508
"20,20,20,20,20,20,20",0.001,3000,0.0783018,232,0.0593173,0,0.0593173
"20,20,20,20,20,20,20",0.001,3000,0.0783018,233,0.0591863,0,0.0591863
"20,20,20,20,20,20,20",0.001,3000,0.0783018,234,0.0593144,0,0.0593144
"20,20,20,20,20,20,20",0.001,3000,0.0783018,235,0.0592333,0,0.0592333
"20,20,20,20,20,20,20",0.001,3000,0.0783018,236,0.059444,0,0.059444
"20,20,20,20,20,20,20",0.001,3000,0.0783018,237,0.0594177,0,0.0594177
"20,20,20,20,20,20,20",0.001,3000,0.0783018,238,0.0597452,0,0.0597452
"20,20,20,20,20,20,20",0.001,3000,0.0783018,239,0.0597844,0,0.0597844
"20,20,20,20,20,20,20",0.001,3000,0.0783018,240,0.0602831,0,0.0602831
