HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,142,5.76314,0,5.76314
"30,30,30,30,30",0.0001,50000,0.0783018,143,5.74175,0,5.74175
"30,30,30,30,30",0.0001,50000,0.0783018,144,5.72014,0,5.72014
"30,30,30,30,30",0.0001,50000,0.0783018,145,5.6983,0,5.6983
"30,30,30,30,30",0.0001,50000,0.0783018,146,5.67624,0,5.67624
"30,30,30,30,30",0.0001,50000,0.0783018,147,5.65395,0,5.65395
"30,30,30,30,30",0.0001,50000,0.0783018,148,5.63143,0,5.63143
"30,30,30,30,30",0.0001,50000,0.0783018,149,5.60869,0,5.60869
"30,30,30,30,30",0.0001,50000,0.0783018,150,5.58571,0,5.58571
"30,30,30,30,30",0.0001,50000,0.0783018,151,5.5625,0,5.5625
"30,30,30,30,30",0.0001,50000,0.0783018,152,5.53906,0,5.53906
"30,30,30,30,30",0.0001,50000,0.0783018,153,5.51539,0,5.51539
"30,30,30,30,30",0.0001,50000,0.0783018,154,5.49148,0,5.49148
"30,30,30,30,30",0.0001,50000,0.0783018,155,5.46734,0,5.46734
"30,30,30,30,30",0.0001,50000,0.0783018,156,5.44296,0,5.44296
"30,30,30,30,30",0.0001,50000,0.0783018,157,5.41835,0,5.41835
"30,30,30,30,30",0.0001,50000,0.0783018,158,5.39349,0,5.39349
"30,30,30,30,30",0.0001,50000,0.0783018,159,5.3684,0,5.3684
"30,30,30,30,30",0.0001,50000,0.0783018,160,5.34307,0,5.34307
"30,30,30,30,30",0.0001,50000,0.0783018,161,5.3175,0,5.3175
"30,30,30,30,30",0.0001,50000,0.0783018,162,5.29169,0,5.29169
"30,30,30,30,30",0.0001,50000,0.0783018,163,5.26564,0,5.26564
"30,30,30,30,30",0.0001,50000,0.0783018,164,5.23935,0,5.23935
"30,30,30,30,30",0.0001,50000,0.0783018,165,5.21282,0,5.21282
"30,30,30,30,30",0.0001,50000,0.0783018,166,5.18604,0,5.18604
"30,30,30,30,30",0.0001,50000,0.0783018,167,5.15903,0,5.15903
"30,30,30,30,30",0.0001,50000,0.0783018,168,5.13177,0,5.13177
"30,30,30,30,30",0.0001,50000,0.0783018,169,5.10427,0,5.10427
"30,30,30,30,30",0.0001,50000,0.0783018,170,5.07653,0,5.07653
"30,30,30,30,30",0.0001,50000,0.0783018,171,5.04855,0,5.04855
"30,30,30,30,30",0.0001,50000,0.0783018,172,5.02032,0,5.02032
"30,30,30,30,30",0.0001,50000,0.0783018,173,4.99186,0,4.99186
"30,30,30,30,30",0.0001,50000,0.0783018,174,4.96315,0,4.96315
"30,30,30,30,30",0.0001,50000,0.0783018,175,4.9342,0,4.9342
"30,30,30,30,30",0.0001,50000,0.0783018,176,4.90502,0,4.90502
"30,30,30,30,30",0.0001,50000,0.0783018,177,4.87559,0,4.87559
"30,30,30,30,30",0.0001,50000,0.0783018,178,4.84593,0,4.84593
"30,30,30,30,30",0.0001,50000,0.0783018,179,4.81603,0,4.81603
"30,30,30,30,30",0.0001,50000,0.0783018,180,4.78589,0,4.78589
"30,30,30,30,30",0.0001,50000,0.0783018,181,4.75552,0,4.75552
"30,30,30,30,30",0.0001,50000,0.0783018,182,4.72491,0,4.72491
"30,30,30,30,30",0.0001,50000,0.0783018,183,4.69407,0,4.69407
"30,30,30,30,30",0.0001,50000,0.0783018,184,4.663,0,4.663
"30,30,30,30,30",0.0001,50000,0.0783018,185,4.6317,0,4.6317
"30,30,30,30,30",0.0001,50000,0.0783018,186,4.60017,0,4.60017
"30,30,30,30,30",0.0001,50000,0.0783018,187,4.56841,0,4.56841
"30,30,30,30,30",0.0001,50000,0.0783018,188,4.53643,0,4.53643
"30,30,30,30,30",0.0001,50000,0.0783018,189,4.50422,0,4.50422
"30,30,30,30,30",0.0001,50000,0.0783018,190,4.4718,0,4.4718
"30,30,30,30,30",0.0001,50000,0.0783018,191,4.43915,0,4.43915
"30,30,30,30,30",0.0001,50000,0.0783018,192,4.40629,0,4.40629
"30,30,30,30,30",0.0001,50000,0.0783018,193,4.37322,0,4.37322
"30,30,30,30,30",0.0001,50000,0.0783018,194,4.33994,0,4.33994
"30,30,30,30,30",0.0001,50000,0.0783018,195,4.30645,0,4.30645
"30,30,30,30,30",0.0001,50000,0.0783018,196,4.27276,0,4.27276
"30,30,30,30,30",0.0001,50000,0.0783018,197,4.23886,0,4.23886
"30,30,30,30,30",0.0001,50000,0.0783018,198,4.20477,0,4.20477
"30,30,30,30,30",0.0001,50000,0.0783018,199,4.17049,0,4.17049
"30,30,30,30,30",0.0001,50000,0.0783018,200,4.13602,0,4.13602
"30,30,30,30,30",0.0001,50000,0.0783018,201,4.10136,0,4.10136
"30,30,30,30,30",0.0001,50000,0.0783018,202,4.06652,0,4.06652
"30,30,30,30,30",0.0001,50000,0.0783018,203,4.03151,0,4.03151
"30,30,30,30,30",0.0001,50000,0.0783018,204,3.99632,0,3.99632
"30,30,30,30,30",0.0001,50000,0.0783018,205,3.96097,0,3.96097
"30,30,30,30,30",0.0001,50000,0.0783018,206,3.92546,0,3.92546
"30,30,30,30,30",0.0001,50000,0.0783018,207,3.88979,0,3.88979
"30,30,30,30,30",0.0001,50000,0.0783018,208,3.85398,0,3.85398
"30,30,30,30,30",0.0001,50000,0.0783018,209,3.81801,0,3.81801
"30,30,30,30,30",0.0001,50000,0.0783018,210,3.78191,0,3.78191
"30,30,30,30,30",0.0001,50000,0.0783018,211,3.74568,0,3.74568
"30,30,30,30,30",0.0001,50000,0.0783018,212,3.70932,0,3.70932
"30,30,30,30,30",0.0001,50000,0.0783018,213,3.67284,0,3.67284
"30,30,30,30,30",0.0001,50000,0.0783018,214,3.63625,0,3.63625
"30,30,30,30,30",0.0001,50000,0.0783018,215,3.59955,0,3.59955
"30,30,30,30,30",0.0001,50000,0.0783018,216,3.56275,0,3.56275
"30,30,30,30,30",0.0001,50000,0.0783018,217,3.52585,0,3.52585
"30,30,30,30,30",0.0001,50000,0.0783018,218,3.48888,0,3.48888
"30,30,30,30,30",0.0001,50000,0.0783018,219,3.45182,0,3.45182
"30,30,30,30,30",0.0001,50000,0.0783018,220,3.41469,0,3.41469
"30,30,30,30,30",0.0001,50000,0.0783018,221,3.3775,0,3.3775
"30,30,30,30,30",0.0001,50000,0.0783018,222,3.34026,0,3.34026
"30,30,30,30,30",0.0001,50000,0.0783018,223,3.30297,0,3.30297
"30,30,30,30,30",0.0001,50000,0.0783018,224,3.26564,0,3.26564
"30,30,30,30,30",0.0001,50000,0.0783018,225,3.22828,0,3.22828
"30,30,30,30,30",0.0001,50000,0.0783018,226,3.1909,0,3.1909
"30,30,30,30,30",0.0001,50000,0.0783018,227,3.1535,0,3.1535
"30,30,30,30,30",0.0001,50000,0.0783018,228,3.1161,0,3.1161
"30,30,30,30,30",0.0001,50000,0.0783018,229,3.0787,0,3.0787
"30,30,30,30,30",0.0001,50000,0.0783018,230,3.04132,0,3.04132
"30,30,30,30,30",0.0001,50000,0.0783018,231,3.00395,0,3.00395
"30,30,30,30,30",0.0001,50000,0.0783018,232,2.96662,0,2.96662
"30,30,30,30,30",0.0001,50000,0.0783018,233,2.92932,0,2.92932
"30,30,30,30,30",0.0001,50000,0.0783018,234,2.89208,0,2.89208
"30,30,30,30,30",0.0001,50000,0.0783018,235,2.85489,0,2.85489
"30,30,30,30,30",0.0001,50000,0.0783018,236,2.81777,0,2.81777
"30,30,30,30,30",0.0001,50000,0.0783018,237,2.78072,0,2.78072
"30,30,30,30,30",0.0001,50000,0.0783018,238,2.74377,0,2.74377
"30,30,30,30,30",0.0001,50000,0.0783018,239,2.7069,0,2.7069
"30,30,30,30,30",0.0001,50000,0.0783018,240,2.67014,0,2.67014
"30,30,30,30,30",0.0001,50000,0.0783018,241,2.6335,0,2.6335
"30,30,30,30,30",0.0001,50000,0.0783018,242,2.59698,0,2.59698
"30,30,30,30,30",0.0001,50000,0.0783018,243,2.56059,0,2.56059
"30,30,30,30,30",0.0001,50000,0.0783018,244,2.52435,0,2.52435
"30,30,30,30,30",0.0001,50000,0.0783018,245,2.48826,0,2.48826
"30,30,30,30,30",0.0001,50000,0.0783018,246,2.45233,0,2.45233
"30,30,30,30,30",0.0001,50000,0.0783018,247,2.41657,0,2.41657
"30,30,30,30,30",0.0001,50000,0.0783018,248,2.38099,0,2.38099
"30,30,30,30,30",0.0001,50000,0.0783018,249,2.34561,0,2.34561
"30,30,30,30,30",0.0001,50000,0.0783018,250,2.31042,0,2.31042
"30,30,30,30,30",0.0001,50000,0.0783018,251,2.27544,0,2.27544
"30,30,30,30,30",0.0001,50000,0.0783018,252,2.24068,0,2.24068
"30,30,30,30,30",0.0001,50000,0.0783018,253,2.20614,0,2.20614
"30,30,30,30,30",0.0001,50000,0.0783018,254,2.17185,0,2.17185
"30,30,30,30,30",0.0001,50000,0.0783018,255,2.13779,0,2.13779
"30,30,30,30,30",0.0001,50000,0.0783018,256,2.104,0,2.104
"30,30,30,30,30",0.0001,50000,0.0783018,257,2.07046,0,2.07046
"30,30,30,30,30",0.0001,50000,0.0783018,258,2.03719,0,2.03719
"30,30,30,30,30",0.0001,50000,0.0783018,259,2.00421,0,2.00421
"30,30,30,30,30",0.0001,50000,0.0783018,260,1.97151,0,1.97151
"30,30,30,30,30",0.0001,50000,0.0783018,261,1.93911,0,1.93911
"30,30,30,30,30",0.0001,50000,0.0783018,262,1.90701,0,1.90701
"30,30,30,30,30",0.0001,50000,0.0783018,263,1.87523,0,1.87523
"30,30,30,30,30",0.0001,50000,0.0783018,264,1.84376,0,1.84376
"30,30,30,30,30",0.0001,50000,0.0783018,265,1.81262,0,1.81262
"30,30,30,30,30",0.0001,50000,0.0783018,266,1.78182,0,1.78182
"30,30,30,30,30",0.0001,50000,0.0783018,267,1.75135,0,1.75135
"30,30,30,30,30",0.0001,50000,0.0783018,268,1.72124,0,1.72124
"30,30,30,30,30",0.0001,50000,0.0783018,269,1.69147,0,1.69147
"30,30,30,30,30",0.0001,50000,0.0783018,270,1.66207,0,1.66207
"30,30,30,30,30",0.0001,50000,0.0783018,271,1.63304,0,1.63304
"30,30,30,30,30",0.0001,50000,0.0783018,272,1.60437,0,1.60437
"30,30,30,30,30",0.0001,50000,0.0783018,273,1.57608,0,1.57608
"30,30,30,30,30",0.0001,50000,0.0783018,274,1.54818,0,1.54818
"30,30,30,30,30",0.0001,50000,0.0783018,275,1.52066,0,1.52066
"30,30,30,30,30",0.0001,50000,0.0783018,276,1.49354,0,1.49354
"30,30,30,30,30",0.0001,50000,0.0783018,277,1.46681,0,1.46681
