HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,241,0.0694853,0,0.0694853
"20,20,20,20,20",0.001,3000,0.0783018,242,0.0695221,0,0.0695221
"20,20,20,20,20",0.001,3000,0.0783018,243,0.0692063,0,0.0692063
"20,20,20,20,20",0.001,3000,0.0783018,244,0.0692433,0,0.0692433
"20,20,20,20,20",0.001,3000,0.0783018,245,0.0689617,0,0.0689617
"20,20,20,20,20",0.001,3000,0.0783018,246,0.0690056,0,0.0690056
"20,20,20,20,20",0.001,3000,0.0783018,247,0.0687568,0,0.0687568
"20,20,20,20,20",0.001,3000,0.0783018,248,0.0688127,0,0.0688127
"20,20,20,20,20",0.001,3000,0.0783018,249,0.0685939,0,0.0685939
"20,20,20,20,20",0.001,3000,0.0783018,250,0.0686659,0,0.0686659
"20,20,20,20,20",0.001,3000,0.0783018,251,0.0684736,0,0.0684736
"20,20,20,20,20",0.001,3000,0.0783018,252,0.0685651,0,0.0685651
"20,20,20,20,20",0.001,3000,0.0783018,253,0.0683953,0,0.0683953
"20,20,20,20,20",0.001,3000,0.0783018,254,0.0685093,0,0.0685093
"20,20,20,20,20",0.001,3000,0.0783018,255,0.068358,0,0.068358
"20,20,20,20,20",0.001,3000,0.0783018,256,0.0684973,0,0.0684973
"20,20,20,20,20",0.001,3000,0.0783018,257,0.06836,0,0.06836
"20,20,20,20,20",0.001,3000,0.0783018,258,0.0685264,0,0.0685264
"20,20,20,20,20",0.001,3000,0.0783018,259,0.0683981,0,0.0683981
"20,20,20,20,20",0.001,3000,0.0783018,260,0.0685927,0,0.0685927
"20,20,20,20,20",0.001,3000,0.0783018,261,0.068467,0,0.068467
"20,20,20,20,20",0.001,3000,0.0783018,262,0.0686889,0,0.0686889
"20,20,20,20,20",0.001,3000,0.0783018,263,0.0685582,0,0.0685582
"20,20,20,20,20",0.001,3000,0.0783018,264,0.0688042,0,0.0688042
"20,20,20,20,20",0.001,3000,0.0783018,265,0.0686595,0,0.0686595
"20,20,20,20,20",0.001,3000,0.0783018,266,0.0689233,0,0.0689233
"20,20,20,20,20",0.001,3000,0.0783018,267,0.068755,0,0.068755
"20,20,20,20,20",0.001,3000,0.0783018,268,0.0690271,0,0.0690271
"20,20,20,20,20",0.001,3000,0.0783018,269,0.0688264,0,0.0688264
